best_trial_evaluation	best_trial_number	git_hash	version	dataset	dataset_kwargs.create_inverse_triples	evaluation_kwargs.batch_size	evaluator	evaluator_kwargs.filtered	loss	loss_kwargs.margin	metric	model	model_kwargs.embedding_dim	negative_sampler	negative_sampler_kwargs.num_negs_per_pos	optimizer	optimizer_kwargs.lr	optimizer_kwargs.weight_decay	regularizer	training_kwargs.batch_size	training_kwargs.label_smoothing	training_kwargs.num_epochs	training_kwargs.sub_batch_size	training_loop	loss_kwargs.adversarial_temperature	early_stopping_kwargs.delta	early_stopping_kwargs.frequency	early_stopping_kwargs.patience	early_stopping_kwargs.evaluation_batch_size	model_kwargs.num_slices	model_kwargs.relation_dim	model_kwargs.scoring_fct_norm	model_kwargs.c_max	model_kwargs.c_min	regularizer_kwargs.dim	regularizer_kwargs.normalize	regularizer_kwargs.p	regularizer_kwargs.weight
0.3188405797101449	2	d50cd48b	0.0.1-dev	fb15k237	False	8	rankbased	True	marginranking	3.772193406062284	hits@10	hole	350.0	basic	21.0	adam	0.0010306764458925869	0.0	no	256	0.0	1000.0		owa														
0.40591151474754206	31	d3b98358	0.0.1-dev	wn18rr	False	8	rankbased	True	marginranking	3.809259701241404	hits@10	hole	250.0	basic	36.0	adam	0.0012105803051532266	0.0	no	256	0.0	800.0		owa		0.002	50.0	2.0	8.0									
0.40582507082152974	12	3068d222	0.0.1-dev	wn18rr	True	8	rankbased	True	marginranking	1.5129398001466754	hits@10	hole	350.0	basic	31.0	adam	0.0017310986657445636	0.0	no	256	0.0	800.0		owa		0.002	50.0	2.0	8.0									
0.3891406987724268	30	53ad0f27	0.0.1-dev	wn18rr	False	32	rankbased	True	marginranking	2.5652823635876096	hits@10	hole	450.0	basic	26.0	adam	0.0017682576034139137	0.0	no	256	0.0	800.0		owa		0.002	50.0	2.0										
0.16929133858267717	0	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	nssa	20.14598980417623	hits@10	hole	150.0	basic	30.0	adadelta	0.08113489396503332	0.0	no	256	0.0	1000.0		owa	0.8414146370850862													
0.10193426908592948	2	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	nssa	9.475764941684721	hits@10	hole	250.0	basic	130.0	adadelta	0.0316483528700776	0.0	no	256	0.0	800.0		owa	0.21599955740285054													
0.0008852691218130312	20	f2933ae2	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	2.854479272076559	hits@10	hole	350.0	basic	70.0	adadelta	0.005060350888438597	0.0	no	256	0.0	1000.0		owa	0.12022740026247489	0.002	50.0	2.0	1.0									
0.0012393767705382436	89	35b5320c	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	6.23788252005031	hits@10	hole	450.0	basic	30.0	adadelta	0.012100024967880471	0.0	no	256	0.0	600.0		owa	0.9362056779834067	0.002	50.0	2.0	1.0									
0.023393814903571838	5	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	nssa	18.21528994446493	hits@10	hole	150.0	basic	110.0	adam	0.013472120266236605	0.0	no	256	0.0	500.0		owa	0.3274268215612832													
0.19311308912472896	2	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	nssa	24.40095777580678	hits@10	hole	450.0	basic	150.0	adam	0.0012797512707400773	0.0	no	256	0.0	1000.0		owa	0.8698123649788388													
0.40923577131084216	31	35b5320c	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	2.150315525516767	hits@10	hole	450.0	basic	100.0	adam	0.0011666167949087002	0.0	no	256	0.0	500.0		owa	0.4084967635725024	0.002	50.0	2.0	1.0									
0.3169432078780521	8	35b5320c	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	18.917387758680118	hits@10	hole	350.0	basic	90.0	adam	0.0013471912604743647	0.0	no	256	0.0	1000.0		owa	0.5852872953863818	0.002	50.0	2.0	1.0									
0.022423827456350565	1	d50cd48b	0.0.1-dev	fb15k237	True	16	rankbased	True	softplus		hits@10	hole	450.0	basic	1.0	adadelta	0.006212458738239582	0.0	no	256	0.0	500.0		owa														
0.213596941686637	4	d50cd48b	0.0.1-dev	fb15k237	False	16	rankbased	True	softplus		hits@10	hole	350.0	basic	11.0	adadelta	0.06700475047787771	0.0	no	256	0.0	1000.0		owa														
0.30282105760151085	8	53ad0f27	0.0.1-dev	wn18rr	True	16	rankbased	True	softplus		hits@10	hole	450.0	basic	1.0	adadelta	0.097772717624853	0.0	no	256	0.0	700.0		owa		0.002	50.0	2.0										
0.00141643059490085	85	f9af833e	0.0.1-dev	wn18rr	False	16	rankbased	True	softplus		hits@10	hole	350.0	basic	21.0	adadelta	0.007826904861541582	0.0	no	256	0.0	600.0		owa		0.002	50.0	2.0										
0.30029670204267944	0	d50cd48b	0.0.1-dev	fb15k237	True	16	rankbased	True	softplus		hits@10	hole	350.0	basic	41.0	adam	0.0023406553939094962	0.0	no	256	0.0	1000.0		owa														
0.3438320209973753	0	d50cd48b	0.0.1-dev	fb15k237	False	16	rankbased	True	softplus		hits@10	hole	250.0	basic	71.0	adam	0.0011049748954429534	0.0	no	256	0.0	900.0		owa														
0.41977598031906965	24	f9af833e	0.0.1-dev	wn18rr	False	16	rankbased	True	softplus		hits@10	hole	50.0	basic	71.0	adam	0.0010198126811448687	0.0	no	256	0.0	900.0		owa		0.002	50.0	2.0										
0.3919887360043167	19	53ad0f27	0.0.1-dev	wn18rr	True	16	rankbased	True	softplus		hits@10	hole	450.0	basic	51.0	adam	0.0018012402010633836	0.0	no	256	0.0	1000.0		owa		0.002	50.0	2.0										
0.0007988131918292822	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	350.0	basic	41.0	adadelta	0.05487191074824213	0.0	no	256	0.0	800.0		owa									6.089764002228658	0.03414108709675192				
0.0007417551066986192	1	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	350.0	basic	41.0	adadelta	0.003954184146598082	0.0	no	256	0.0	1800.0		owa									3.406268618162835	0.07566697127190151				
0.0010623229461756375	34	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	250.0	basic	41.0	adadelta	0.069904112315652	0.0	no	256	0.0	500.0		owa		0.002	50.0	2.0	1.0				4.884918701974544	0.031236929167172463				
0.0010623229461756375	0	cdfb85fc	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	450.0	basic	21.0	adadelta	0.09905502060292493	0.0	no	256	0.0	700.0		owa		0.002	50.0	2.0	1.0				3.9352899785454287	0.09736860131533227				
0.0008844003195252767	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	50.0	basic	41.0	adam	0.024725193065280867	0.0	no	256	0.0	1600.0		owa									8.544698582213243	0.017070396849374187				
0.0009699874472212713	2	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	450.0	basic	11.0	adam	0.011657386055089869	0.0	no	256	0.0	1700.0		owa									2.41011123391638	0.061214745355242975				
0.3323708869034648	23	cdfb85fc	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	50.0	basic	91.0	adam	0.0034355356673663366	0.0	no	256	0.0	600.0		owa		0.002	50.0	2.0	1.0				9.774655565671676	0.07825462051588107				
0.1672205273480061	23	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	kg2e	50.0	basic	51.0	adam	0.0064973014770686914	0.0	no	256	0.0	600.0		owa		0.002	50.0	2.0	1.0				4.970668868443955	0.08812486614248731				
0.25955722925938607	5	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	marginranking	3.6074428789213036	hits@10	kg2e	250.0	basic	46.0	adadelta	0.03657014650934447	0.0	no	256	0.0	1700.0		owa									1.8576738210501236	0.053038887042502376				
0.265576857240671	2	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	marginranking	4.581284502484582	hits@10	kg2e	50.0	basic	11.0	adadelta	0.010631251272184832	0.0	no	256	0.0	1900.0		owa									1.1147867602245638	0.05059117841159334				
0.020597261567516525	42	57167d17	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	7.285303483520967	hits@10	kg2e	50.0	basic	6.0	adadelta	0.009154560267397444	0.0	no	256	0.0	1400.0		owa		0.002	50.0	2.0	1.0				1.1474089688687932	0.023237903305480055				
0.025928548945546113	13	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	6.17187461539394	hits@10	kg2e	50.0	basic	21.0	adadelta	0.03604136711840279	0.0	no	256	0.0	1000.0		owa		0.002	50.0	2.0	1.0				5.888051106259677	0.07066215079220549				
0.25639050553463427	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	marginranking	0.6561525107277582	hits@10	kg2e	350.0	basic	6.0	adam	0.004913260291953821	0.0	no	256	0.0	2000.0		owa									7.08017634119046	0.010031977396167591				
0.36910875271025906	3	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	marginranking	6.563114697517886	hits@10	kg2e	50.0	basic	41.0	adam	0.0012849176786056864	0.0	no	256	0.0	2000.0		owa									4.4548848985841065	0.05987083520971434				
0.39486082029806624	4	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	8.232526610503848	hits@10	kg2e	150.0	basic	16.0	adam	0.006805666175425465	0.0	no	256	0.0	1900.0		owa		0.002	50.0	2.0	1.0				7.980620698277438	0.01422614403557563				
0.387003028230927	7	57167d17	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	7.936574586429951	hits@10	kg2e	450.0	basic	41.0	adam	0.0033454065955083926	0.0	no	256	0.0	2000.0		owa		0.002	50.0	2.0	1.0				3.7563581856804484	0.014219051352051641				
0.18638023507931073	2	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	nssa	21.017621419898536	hits@10	kg2e	250.0	basic	50.0	adadelta	0.03376378623239313	0.0	no	256	0.0	1700.0		owa	0.3417877167701546								2.1766334896783865	0.09268514002434713				
0.2321693483966678	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	nssa	19.266712681030747	hits@10	kg2e	450.0	basic	20.0	adadelta	0.036417600729069216	0.0	no	256	0.0	1400.0		owa	0.43470131577414567								7.196259000004945	0.02385744849362662				
0.020927762039660056	20	57167d17	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	1.83601438850288	hits@10	kg2e	150.0	basic	30.0	adadelta	0.05029226492953709	0.0	no	256	0.0	1700.0		owa	0.8240040362169172	0.002	50.0	2.0	1.0				8.83595095094909	0.019328319699556163				
0.01937755744412968	7	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	7.343611184709175	hits@10	kg2e	350.0	basic	80.0	adadelta	0.0015500407903070825	0.0	no	256	0.0	600.0		owa	0.978939748644391	0.002	50.0	2.0	1.0				8.236677199078889	0.04605122871695948				
0.30309254821408194	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	nssa	12.129717418096408	hits@10	kg2e	450.0	basic	90.0	adam	0.014589254489433412	0.0	no	256	0.0	1300.0		owa	0.9844851495838446								5.541990600001748	0.036675768580487135				
0.29459089352961315	2	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	nssa	12.628015727965048	hits@10	kg2e	350.0	basic	30.0	adam	0.020884764003939252	0.0	no	256	0.0	1900.0		owa	0.20423933333599595								5.993770824524811	0.0978771321666065				
0.4148612541849086	4	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	7.422713970792912	hits@10	kg2e	250.0	basic	90.0	adam	0.005689186805998501	0.0	no	256	0.0	2000.0		owa	0.6681290779371044	0.002	50.0	2.0	1.0				2.5454583329895453	0.01940040453832097				
0.42402781354622715	8	57167d17	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	4.21644876291462	hits@10	kg2e	350.0	basic	80.0	adam	0.005732383930538795	0.0	no	256	0.0	1500.0		owa	0.9027928621782145	0.002	50.0	2.0	1.0				5.594664140404952	0.06597887796941149				
0.18891931986762525	3	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	softplus		hits@10	kg2e	450.0	basic	1.0	adadelta	0.07465162251513097	0.0	no	256	0.0	600.0		owa									9.957635534300387	0.05784399191890968				
0.13360150633344745	1	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	softplus		hits@10	kg2e	50.0	basic	11.0	adadelta	0.03545704894681369	0.0	no	256	0.0	900.0		owa									1.9282221571533638	0.09216751592048811				
0.018170148725212464	5	d4b2744d	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	kg2e	50.0	basic	1.0	adadelta	0.051081879586480985	0.0	no	256	0.0	500.0		owa		0.002	50.0	2.0	1.0				1.8169752705129845	0.055028193004578056				
0.017755969243221367	10	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	kg2e	450.0	basic	21.0	adadelta	0.029868915198999327	0.0	no	256	0.0	800.0		owa		0.002	50.0	2.0	1.0				9.910729668558014	0.047683655793240166				
0.37729658792650916	1	d50cd48b	0.0.1-dev	fb15k237	False	1	rankbased	True	softplus		hits@10	kg2e	250.0	basic	81.0	adam	0.001216560558121156	0.0	no	256	0.0	1100.0		owa									6.08780267131061	0.024095627090932763				
0.34491612461485793	0	d50cd48b	0.0.1-dev	fb15k237	True	1	rankbased	True	softplus		hits@10	kg2e	350.0	basic	91.0	adam	0.005594597286628781	0.0	no	256	0.0	500.0		owa									7.263611709223021	0.0452567446708886				
0.39115275659185006	2	57167d17	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	kg2e	450.0	basic	11.0	adam	0.0015713132807965858	0.0	no	256	0.0	600.0		owa		0.002	50.0	2.0	1.0				9.963827032095843	0.031419091762503626				
0.416644923214552	3	d4b2744d	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	kg2e	150.0	basic	41.0	adam	0.0016608128177311896	0.0	no	256	0.0	1200.0		owa		0.002	50.0	2.0	1.0				2.685853230462319	0.01246516308055635				
0.0	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	ntn	50.0	basic	31.0	adadelta	0.013470487102159999	0.0	no	256	0.0	1200.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	ntn	50.0	basic	31.0	adadelta	0.007967060045047826	0.0	no	256	0.0	1700.0		owa		0.002	50.0	2.0	1.0	4.0								
4.426345609065156e-05	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	ntn	250.0	basic	71.0	adam	0.021792232878401346	0.0	no	256	0.0	1400.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0022308781869688384	7	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	ntn	50.0	basic	41.0	adam	0.017182786052828126	0.0	no	256	0.0	600.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	5.090898206110449	hits@10	ntn	350.0	basic	26.0	adadelta	0.0011923804168337832	0.0	no	256	0.0	800.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	1.7265136719809244	hits@10	ntn	50.0	basic	26.0	adadelta	0.001961539335695811	0.0	no	256	0.0	1000.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0038597733711048157	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	3.7754706083421548	hits@10	ntn	50.0	basic	46.0	adam	0.01232241312913111	0.0	no	256	0.0	1100.0		owa		0.002	50.0	2.0	1.0	4.0								
0.002301699716713881	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	1.8812113437015339	hits@10	ntn	250.0	basic	31.0	adam	0.004768321505474757	0.0	no	256	0.0	500.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	22.513590471169653	hits@10	ntn	450.0	basic	80.0	adadelta	0.006199225239407958	0.0	no	256	0.0	1000.0		owa	0.9224823041840663	0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	3.2636189458777984	hits@10	ntn	50.0	basic	60.0	adadelta	0.035184659332530184	0.0	no	256	0.0	1000.0		owa	0.20521619396132385	0.002	50.0	2.0	1.0	4.0								
0.0002213172804532578	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	12.762994598205085	hits@10	ntn	50.0	basic	90.0	adam	0.0016047775918655843	0.0	no	256	0.0	600.0		owa	0.7684303789371829	0.002	50.0	2.0	1.0	4.0								
0.0002655807365439094	1	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	28.419582501901644	hits@10	ntn	450.0	basic	10.0	adam	0.012113344203597158	0.0	no	256	0.0	1100.0		owa	0.8275542187144683	0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	ntn	450.0	basic	31.0	adadelta	0.028929963218262616	0.0	no	256	0.0	1600.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	ntn	150.0	basic	21.0	adadelta	0.02906051572023319	0.0	no	256	0.0	1300.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	ntn	150.0	basic	91.0	adam	0.015304637603218638	0.0	no	256	0.0	1100.0		owa		0.002	50.0	2.0	1.0	4.0								
0.0	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	ntn	150.0	basic	41.0	adam	0.004522867312380865	0.0	no	256	0.0	900.0		owa		0.002	50.0	2.0	1.0	4.0								
0.01102792391744233	91	UNHASHED	0.0.1-dev	wn18rr	False	8	rankbased	True	bceaftersigmoid		hits@10	proje	350.0	basic	11.0	adadelta	0.07225157783585151	0.0	no	256	0.0	1500.0	128.0	owa		0.002	50.0	2.0										
0.012975515985430999	31	UNHASHED	0.0.1-dev	wn18rr	True	8	rankbased	True	bceaftersigmoid		hits@10	proje	450.0	basic	1.0	adadelta	0.02146497546331116	0.0	no	256	0.0	700.0	128.0	owa		0.002	50.0	2.0										
0.4091993439689876	3	UNHASHED	0.0.1-dev	wn18rr	False	8	rankbased	True	bceaftersigmoid		hits@10	proje	450.0	basic	1.0	adam	0.0036036035212233188	0.0	no	256	0.0	1000.0	128.0	owa		0.002	50.0	2.0										
0.40722379603399433	5	UNHASHED	0.0.1-dev	wn18rr	True	8	rankbased	True	bceaftersigmoid		hits@10	proje	150.0	basic	1.0	adam	0.009460151628493604	0.0	no	256	0.0	600.0	128.0	owa		0.002	50.0	2.0										
0.019940686968838526	32	UNHASHED	0.0.1-dev	wn18rr	True	32	rankbased	True	marginranking	8.502662293882073	hits@10	proje	150.0	basic	46.0	adadelta	0.03336895223545603	0.0	no	256	0.0	1600.0	128.0	owa		0.002	50.0	2.0										
0.021534171388101982	1	UNHASHED	0.0.1-dev	wn18rr	False	32	rankbased	True	marginranking	9.720203256207272	hits@10	proje	50.0	basic	11.0	adadelta	0.042062940146308944	0.0	no	256	0.0	1900.0	128.0	owa		0.002	50.0	2.0										
0.41665486307837585	5	UNHASHED	0.0.1-dev	wn18rr	True	32	rankbased	True	marginranking	5.909831185597952	hits@10	proje	350.0	basic	31.0	adam	0.004064813750774488	0.0	no	256	0.0	2000.0	128.0	owa		0.002	50.0	2.0										
0.39386508498583567	5	UNHASHED	0.0.1-dev	wn18rr	False	32	rankbased	True	marginranking	2.1757870895531157	hits@10	proje	350.0	basic	26.0	adam	0.004207971324597486	0.0	no	256	0.0	1600.0	128.0	owa		0.002	50.0	2.0										
0.01429077296641036	0	UNHASHED	0.0.1-dev	wn18rr	True	32	rankbased	True	nssa	11.12565537566656	hits@10	proje	450.0	basic	60.0	adadelta	0.07284920460624274	0.0	no	256	0.0	800.0	128.0	owa	0.3106620909454795	0.002	50.0	2.0										
0.011419971671388102	20	UNHASHED	0.0.1-dev	wn18rr	False	32	rankbased	True	nssa	4.6915415723561775	hits@10	proje	450.0	basic	10.0	adadelta	0.015507713660971636	0.0	no	256	0.0	700.0	128.0	owa	0.5399894947216611	0.002	50.0	2.0										
0.405589453039878	8	UNHASHED	0.0.1-dev	wn18rr	True	32	rankbased	True	nssa	1.3646301529369138	hits@10	proje	250.0	basic	10.0	adam	0.00248769976532011	0.0	no	256	0.0	600.0	128.0	owa	0.8749913879432798	0.002	50.0	2.0										
0.3875323315679271	9	UNHASHED	0.0.1-dev	wn18rr	False	32	rankbased	True	nssa	29.36834131012985	hits@10	proje	350.0	basic	10.0	adam	0.005067326391861185	0.0	no	256	0.0	1100.0	128.0	owa	0.8223212845506214	0.002	50.0	2.0										
0.013101983002832862	2	UNHASHED	0.0.1-dev	wn18rr	True	8	rankbased	True	softplus		hits@10	proje	450.0	basic	1.0	adadelta	0.08158377730912528	0.0	no	256	0.0	1800.0	128.0	owa		0.002	50.0	2.0										
0.012140833670578713	26	UNHASHED	0.0.1-dev	wn18rr	False	8	rankbased	True	softplus		hits@10	proje	450.0	basic	41.0	adadelta	0.023921108646494674	0.0	no	256	0.0	1600.0	128.0	owa		0.002	50.0	2.0										
0.02013987252124646	85	UNHASHED	0.0.1-dev	wn18rr	True	8	rankbased	True	softplus		hits@10	proje	50.0	basic	81.0	adam	0.006580126022718423	0.0	no	256	0.0	1800.0	128.0	owa		0.002	50.0	2.0										
0.0726363314447592	59	UNHASHED	0.0.1-dev	wn18rr	False	8	rankbased	True	softplus		hits@10	proje	350.0	basic	81.0	adam	0.0459846411613057	0.0	no	256	0.0	1400.0	128.0	owa		0.002	50.0	2.0										
0.0010623229461756375	8	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	rescal	150.0	basic	31.0	adadelta	0.01284515930183946	0.0	lp	256	0.0	1200.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.0011151001470241719
0.000708215297450425	9	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	rescal	250.0	basic	21.0	adadelta	0.04127305514725733	0.0	lp	256	0.0	900.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.00011492166906860135
0.40556872767582214	1	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	bceaftersigmoid		hits@10	rescal	350.0	basic	51.0	adam	0.00111966699509525	0.0	lp	256	0.0	1100.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.0019705332298010836
0.4282778051484173	6	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	bceaftersigmoid		hits@10	rescal	50.0	basic	51.0	adam	0.0029149602737737076	0.0	lp	256	0.0	1100.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.00011529089218121944
0.0006196883852691218	4	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	2.876092414606027	hits@10	rescal	250.0	basic	21.0	adadelta	0.08767799080954222	0.0	lp	256	0.0	500.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.006098048221764081
0.0008852691218130312	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	9.16832376667968	hits@10	rescal	350.0	basic	11.0	adadelta	0.0022587729744953516	0.0	lp	256	0.0	1900.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.0002805230166383855
0.3324927264374856	4	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	marginranking	4.843893482245871	hits@10	rescal	50.0	basic	11.0	adam	0.0050151626837328074	0.0	lp	256	0.0	2000.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.00010079311109576388
0.30284251867113055	2	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	marginranking	2.9056599966681675	hits@10	rescal	450.0	basic	11.0	adam	0.0938488461488395	0.0	lp	256	0.0	500.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.0093497573342161
0.000708215297450425	10	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	29.19180255121014	hits@10	rescal	50.0	basic	60.0	adadelta	0.001545990277626471	0.0	lp	256	0.0	1000.0		owa	0.13663874162526773	0.002	50.0	2.0	1.0						0.0	False	2.0	0.01448200652975645
0.000708215297450425	14	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	1.8128369803932582	hits@10	rescal	250.0	basic	30.0	adadelta	0.0012410429580535182	0.0	lp	256	0.0	1900.0		owa	0.4891191323853278	0.002	50.0	2.0	1.0						0.0	False	2.0	0.0003751343658794159
0.27927433842327093	0	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	nssa	24.217267347539448	hits@10	rescal	450.0	basic	80.0	adam	0.001356229737543167	0.0	lp	256	0.0	2000.0		owa	0.6706309693217292	0.002	50.0	2.0	1.0						0.0	False	2.0	0.0006214974518508882
0.3941808309726157	3	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	nssa	1.4037632857377982	hits@10	rescal	250.0	basic	20.0	adam	0.0033006598111632074	0.0	lp	256	0.0	1600.0		owa	0.6563340170447375	0.002	50.0	2.0	1.0						0.0	False	2.0	0.0013297941462849466
0.0005311614730878187	1	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	rescal	250.0	basic	31.0	adadelta	0.0020989368122104543	0.0	lp	256	0.0	1100.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.045466838410099936
0.0004868980169971671	11	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	rescal	450.0	basic	91.0	adadelta	0.023203718980612516	0.0	lp	256	0.0	1000.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.005130344177318683
0.08781869688385269	9	UNHASHED	0.0.1-dev	wn18rr	False	1	rankbased	True	softplus		hits@10	rescal	350.0	basic	1.0	adam	0.03963635921358517	0.0	lp	256	0.0	800.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.00845274567919344
0.06788243626062324	2	UNHASHED	0.0.1-dev	wn18rr	True	1	rankbased	True	softplus		hits@10	rescal	350.0	basic	61.0	adam	0.07353461884402215	0.0	lp	256	0.0	1600.0		owa		0.002	50.0	2.0	1.0						0.0	False	2.0	0.0004066735515490601
0.04299326714595458	1	d50cd48b	0.0.1-dev	fb15k237	True	16	rankbased	True	bceaftersigmoid		hits@10	rotate	250.0	basic	71.0	adadelta	0.009474377788586523	0.0	no	256	0.0	500.0	64.0	owa														
0.06538856555973982	2	d50cd48b	0.0.1-dev	fb15k237	False	16	rankbased	True	bceaftersigmoid		hits@10	rotate	450.0	basic	21.0	adadelta	0.0032617422940555045	0.0	no	256	0.0	1800.0	64.0	owa														
0.01504957507082153	41	80fad45a	0.0.1-dev	wn18rr	False	16	rankbased	True	bceaftersigmoid		hits@10	rotate	250.0	basic	1.0	adadelta	0.03920711324388641	0.0	no	256	0.0	1900.0	64.0	owa		0.002	50.0	2.0										
0.015302509105625252	11	80fad45a	0.0.1-dev	wn18rr	True	16	rankbased	True	bceaftersigmoid		hits@10	rotate	350.0	basic	1.0	adadelta	0.052417285350758853	0.0	no	256	0.0	600.0	64.0	owa		0.002	50.0	2.0										
